Line,Brigade,VehicleNumber,Stop,Expected,Actual,LateMins
723,477,5442,1192_02,16:12:00,16:19:24,7.4
723,731,3426,1192_02,15:52:00,16:20:04,28.07
723,731,3426,1192_02,15:52:00,16:20:14,28.23
723,731,3426,1192_02,15:52:00,16:20:39,28.65
723,731,3426,1192_02,15:52:00,16:20:39,28.65
723,731,3426,1193_01,16:18:00,16:19:14,1.23
723,731,3426,1193_01,16:18:00,16:19:14,1.23
723,731,3426,1193_01,16:18:00,16:19:24,1.4
723,470,3433,1193_05,15:32:00,15:52:03,20.05
723,470,3433,1193_05,15:32:00,15:52:22,20.37
723,470,3433,1193_05,15:32:00,15:52:22,20.37
723,731,3426,1193_05,15:53:00,15:59:11,6.18
723,731,3426,1193_05,15:53:00,15:59:22,6.37
723,731,3426,1193_05,15:53:00,15:59:33,6.55
723,731,3426,1193_05,15:53:00,16:17:39,24.65
723,477,5442,1193_05,16:13:00,16:21:12,8.2
723,477,5442,1193_05,16:13:00,16:21:12,8.2
723,477,5442,1193_05,16:13:00,16:21:42,8.7
723,477,5442,1193_05,16:13:00,16:21:42,8.7
723,731,3426,1196_02,15:57:00,16:04:25,7.42
723,731,3426,1196_02,15:57:00,16:04:43,7.72
723,731,3426,1196_02,15:57:00,16:04:43,7.72
723,731,3426,1196_02,15:57:00,16:04:55,7.92
723,731,3426,1196_02,15:57:00,16:12:49,15.82
723,731,3426,1196_02,15:57:00,16:13:00,16.0
723,731,3426,1196_02,15:57:00,16:13:13,16.22
723,731,3426,1196_02,15:57:00,16:13:13,16.22
735,66,5432,1200_01,16:06:00,16:10:57,4.95
731,499,3409,1208_02,16:01:00,16:17:14,16.23
731,499,3409,1208_02,16:01:00,16:17:24,16.4
731,499,3409,1208_02,16:01:00,16:17:37,16.62
731,499,3409,1208_02,16:01:00,16:18:04,17.07
731,499,3409,1208_02,16:01:00,16:18:04,17.07
731,499,3409,1208_02,16:01:00,16:18:24,17.4
731,499,3409,1208_02,16:01:00,16:18:24,17.4
723,731,3426,1227_03,16:14:00,16:15:03,1.05
723,470,3433,1227_04,15:35:00,15:48:52,13.87
723,470,3433,1227_04,15:35:00,15:48:57,13.95
723,470,3433,1227_04,15:35:00,15:48:57,13.95
723,470,3433,1227_04,15:35:00,15:49:13,14.22
723,470,3433,1227_04,15:35:00,15:49:27,14.45
723,470,3433,1227_04,15:35:00,15:49:37,14.62
723,731,3426,1227_04,15:56:00,16:02:41,6.68
723,731,3426,1227_04,15:56:00,16:02:59,6.98
723,731,3426,1227_04,15:56:00,16:03:17,7.28
723,731,3426,1227_04,15:56:00,16:03:17,7.28
723,731,3426,1227_04,15:56:00,16:14:09,18.15
723,731,3426,1227_04,15:56:00,16:14:28,18.47
723,731,3426,1227_04,15:56:00,16:14:28,18.47
723,731,3426,1227_04,15:56:00,16:14:39,18.65
723,731,3426,1227_04,15:56:00,16:14:54,18.9
723,731,3426,1227_04,15:56:00,16:15:03,19.05
723,470,3433,1228_02,15:33:00,15:50:52,17.87
723,470,3433,1228_02,15:33:00,15:51:02,18.03
723,470,3433,1228_02,15:33:00,15:51:12,18.2
723,470,3433,1228_02,15:33:00,15:51:27,18.45
723,470,3433,1228_02,15:33:00,15:51:46,18.77
723,470,3433,1228_02,15:33:00,15:51:46,18.77
723,731,3426,1228_02,15:54:00,15:59:45,5.75
723,731,3426,1228_02,15:54:00,16:00:01,6.02
723,731,3426,1228_02,15:54:00,16:00:01,6.02
723,731,3426,1228_02,15:54:00,16:00:13,6.22
723,731,3426,1228_02,15:54:00,16:00:51,6.85
723,731,3426,1228_02,15:54:00,16:00:59,6.98
723,731,3426,1228_02,15:54:00,16:00:59,6.98
723,731,3426,1228_02,15:54:00,16:16:44,22.73
723,731,3426,1228_02,15:54:00,16:16:44,22.73
723,731,3426,1228_02,15:54:00,16:17:03,23.05
723,731,3426,1228_02,15:54:00,16:17:19,23.32
723,731,3426,1228_02,15:54:00,16:17:24,23.4
723,477,5442,1228_02,16:14:00,16:21:54,7.9
723,477,5442,1228_02,16:14:00,16:22:16,8.27
723,477,5442,1228_02,16:14:00,16:22:16,8.27
723,477,5442,1228_02,16:14:00,16:22:22,8.37
723,477,5442,1228_02,16:14:00,16:22:51,8.85
723,477,5442,1228_02,16:14:00,16:23:03,9.05
723,477,5442,1228_02,16:14:00,16:23:11,9.18
723,477,5442,1228_02,16:14:00,16:23:19,9.32
723,470,3433,1228_04,15:51:00,15:52:03,1.05
723,731,3426,1228_04,16:16:00,16:17:03,1.05
723,731,3426,1228_04,16:16:00,16:17:19,1.32
723,731,3426,1228_04,16:16:00,16:17:24,1.4
723,470,3433,1230_01,15:57:00,15:58:07,1.12
723,731,3426,1230_01,16:22:00,16:23:09,1.15
723,731,3426,1230_01,16:22:00,16:23:25,1.42
723,731,3426,1230_04,15:50:00,15:54:23,4.38
723,731,3426,1230_04,15:50:00,15:54:29,4.48
723,731,3426,1230_04,15:50:00,15:54:44,4.73
723,731,3426,1230_04,15:50:00,15:54:44,4.73
723,731,3426,1230_04,15:50:00,15:54:57,4.95
723,731,3426,1230_04,15:50:00,15:55:24,5.4
723,731,3426,1230_04,15:50:00,15:55:24,5.4
723,470,3433,1230_04,15:29:00,15:57:01,28.02
723,470,3433,1230_04,15:29:00,15:57:01,28.02
723,470,3433,1230_04,15:29:00,15:57:23,28.38
723,470,3433,1230_04,15:29:00,15:57:32,28.53
731,474,8449,1230_04,16:03:00,16:07:45,4.75
731,474,8449,1230_04,16:03:00,16:08:00,5.0
731,474,8449,1230_04,16:03:00,16:08:00,5.0
731,474,8449,1230_04,16:03:00,16:08:09,5.15
731,474,8449,1230_04,16:03:00,16:08:25,5.42
731,474,8449,1230_04,16:03:00,16:08:28,5.47
731,474,8449,1230_04,16:03:00,16:08:43,5.72
731,474,8449,1230_04,16:03:00,16:08:43,5.72
723,477,5442,1230_04,16:10:00,16:15:25,5.42
723,477,5442,1230_04,16:10:00,16:15:25,5.42
723,477,5442,1230_04,16:10:00,16:15:42,5.7
723,477,5442,1230_04,16:10:00,16:15:46,5.77
723,477,5442,1230_04,16:10:00,16:16:22,6.37
723,477,5442,1230_04,16:10:00,16:16:22,6.37
723,477,5442,1230_04,16:10:00,16:16:46,6.77
723,477,5442,1230_04,16:10:00,16:16:46,6.77
723,731,3426,1230_04,15:50:00,16:22:24,32.4
723,731,3426,1230_04,15:50:00,16:22:49,32.82
723,731,3426,1230_04,15:50:00,16:22:59,32.98
723,731,3426,1230_04,15:50:00,16:23:09,33.15
L46,781,80123,1233_01,16:05:00,16:17:19,12.32
L46,781,80123,1233_01,16:05:00,16:17:30,12.5
L46,781,80123,1233_01,16:05:00,16:17:40,12.67
L46,781,80123,1233_01,16:05:00,16:18:06,13.1
L46,781,80123,1233_01,16:05:00,16:18:06,13.1
L46,781,80123,1233_01,16:05:00,16:18:26,13.43
L46,781,80123,1233_01,16:05:00,16:18:26,13.43
L46,781,80123,1233_01,16:05:00,16:18:42,13.7
L46,781,80123,1233_01,16:05:00,16:18:52,13.87
L46,781,80123,1234_02,16:13:00,16:14:07,1.12
L46,781,80123,1235_01,16:07:00,16:15:04,8.07
L46,781,80123,1235_01,16:07:00,16:15:29,8.48
L46,781,80123,1235_01,16:07:00,16:15:29,8.48
L46,781,80123,1235_01,16:07:00,16:15:40,8.67
L46,781,80123,1235_01,16:07:00,16:15:55,8.92
L46,781,80123,1237_01,16:02:00,16:20:39,18.65
L46,781,80123,1237_01,16:02:00,16:20:39,18.65
738,07,8814,1239_02,16:21:00,16:22:45,1.75
738,07,8814,1239_02,16:21:00,16:23:02,2.03
738,07,8814,1239_02,16:21:00,16:23:13,2.22
738,07,8814,1239_02,16:21:00,16:23:24,2.4
738,07,8814,1249_02,16:20:00,16:21:13,1.22
738,07,8814,1249_02,16:20:00,16:21:13,1.22
723,470,3433,1254_01,16:18:00,16:19:25,1.42
723,470,3433,1254_01,16:18:00,16:19:52,1.87
723,470,3433,1254_01,16:18:00,16:19:52,1.87
738,07,8814,1258_02,16:07:00,16:08:08,1.13
738,07,8814,1258_02,16:07:00,16:08:20,1.33
738,07,8814,1258_02,16:07:00,16:08:20,1.33
738,07,8814,1258_02,16:07:00,16:08:37,1.62
738,07,8814,1258_02,16:07:00,16:08:37,1.62
738,07,8814,1258_02,16:07:00,16:08:08,1.13
738,07,8814,1258_02,16:07:00,16:08:20,1.33
738,07,8814,1258_02,16:07:00,16:08:20,1.33
738,07,8814,1258_02,16:07:00,16:08:37,1.62
738,07,8814,1258_02,16:07:00,16:08:37,1.62
735,66,5432,1265_01,16:00:00,16:05:58,5.97
735,66,5432,1265_01,16:00:00,16:06:09,6.15
735,66,5432,1265_01,16:00:00,16:06:23,6.38
735,66,5432,1266_01,15:59:00,16:04:43,5.72
735,66,5432,1266_01,15:59:00,16:04:43,5.72
735,66,5432,1266_01,15:59:00,16:04:59,5.98
735,66,5432,1267_01,15:55:00,16:00:17,5.28
735,66,5432,1267_01,15:55:00,16:00:49,5.82
735,66,5432,1267_01,15:55:00,16:01:02,6.03
735,66,5432,1267_01,15:55:00,16:01:02,6.03
735,65,5428,1267_02,15:47:00,15:50:03,3.05
735,65,5428,1267_02,15:47:00,15:50:03,3.05
735,65,5428,1267_02,15:47:00,15:50:17,3.28
735,65,5428,1267_02,15:47:00,15:50:27,3.45
705,63,5433,1267_02,16:06:00,16:07:25,1.42
705,63,5433,1267_02,16:06:00,16:07:25,1.42
735,66,5432,1268_01,15:54:00,15:59:09,5.15
735,66,5432,1268_01,15:54:00,15:59:25,5.42
735,66,5432,1268_01,15:54:00,15:59:36,5.6
735,65,5428,1268_02,15:48:00,15:51:04,3.07
735,65,5428,1268_02,15:48:00,15:51:16,3.27
735,65,5428,1268_02,15:48:00,15:51:25,3.42
705,63,5433,1268_02,16:07:00,16:08:06,1.1
705,63,5433,1268_02,16:07:00,16:08:24,1.4
705,63,5433,1268_02,16:07:00,16:08:26,1.43
735,66,5432,1269_01,15:53:00,15:58:22,5.37
705,63,5433,1269_02,16:08:00,16:09:16,1.27
705,63,5433,1269_02,16:08:00,16:09:24,1.4
705,63,5433,1269_02,16:08:00,16:09:35,1.58
735,66,5432,1270_01,15:51:00,15:55:22,4.37
735,66,5432,1270_01,15:51:00,15:55:27,4.45
735,66,5432,1270_01,15:51:00,15:55:39,4.65
735,66,5432,1270_01,15:51:00,15:55:47,4.78
735,66,5432,1270_01,15:51:00,15:56:03,5.05
735,65,5428,1270_02,15:52:00,15:54:25,2.42
735,65,5428,1270_02,15:52:00,15:54:31,2.52
705,63,5433,1270_02,16:11:00,16:12:10,1.17
735,65,5428,1271_02,15:53:00,15:55:20,2.33
735,65,5428,1271_02,15:53:00,15:55:26,2.43
735,65,5428,1271_02,15:53:00,15:55:37,2.62
735,65,5428,1271_02,15:53:00,15:55:42,2.7
735,66,5432,1272_01,15:49:00,15:53:34,4.57
735,66,5432,1272_01,15:49:00,15:53:52,4.87
735,66,5432,1272_01,15:49:00,15:53:58,4.97
735,65,5428,1272_02,15:54:00,15:59:20,5.33
735,65,5428,1272_02,15:54:00,15:59:37,5.62
735,65,5428,1272_02,15:54:00,15:59:47,5.78
735,65,5428,1272_02,15:54:00,16:00:00,6.0
735,65,5428,1272_02,15:54:00,16:00:00,6.0
735,65,5428,1272_02,15:54:00,16:00:14,6.23
735,65,5428,1272_02,15:54:00,16:00:51,6.85
735,65,5428,1272_02,15:54:00,16:01:03,7.05
735,65,5428,1272_02,15:54:00,16:01:03,7.05
735,65,5428,1272_02,15:54:00,16:01:26,7.43
735,65,5428,1272_02,15:54:00,16:01:30,7.5
735,65,5428,1272_02,15:54:00,16:01:43,7.72
735,65,5428,1272_02,15:54:00,16:02:05,8.08
735,65,5428,1272_02,15:54:00,16:02:05,8.08
735,65,5428,1272_02,15:54:00,16:02:24,8.4
735,65,5428,1272_02,15:54:00,16:02:43,8.72
735,65,5428,1272_02,15:54:00,16:03:05,9.08
735,65,5428,1272_02,15:54:00,16:03:15,9.25
735,65,5428,1272_02,15:54:00,16:03:15,9.25
735,65,5428,1272_02,15:54:00,16:03:31,9.52
735,65,5428,1272_02,15:54:00,16:03:49,9.82
735,65,5428,1272_02,15:54:00,16:03:49,9.82
735,65,5428,1272_02,15:54:00,16:04:08,10.13
735,65,5428,1272_02,15:54:00,16:04:19,10.32
735,65,5428,1272_02,15:54:00,16:04:25,10.42
735,65,5428,1272_02,15:54:00,16:04:43,10.72
735,65,5428,1272_02,15:54:00,16:04:43,10.72
705,63,5433,1272_02,16:13:00,16:20:15,7.25
705,63,5433,1272_02,16:13:00,16:20:37,7.62
705,63,5433,1272_02,16:13:00,16:20:37,7.62
705,63,5433,1272_02,16:13:00,16:21:13,8.22
705,63,5433,1272_02,16:13:00,16:21:13,8.22
705,63,5433,1272_02,16:13:00,16:21:42,8.7
705,63,5433,1272_02,16:13:00,16:21:42,8.7
705,63,5433,1272_02,16:13:00,16:21:50,8.83
705,63,5433,1272_02,16:13:00,16:22:15,9.25
705,63,5433,1272_02,16:13:00,16:22:15,9.25
705,63,5433,1272_02,16:13:00,16:22:25,9.42
705,63,5433,1272_02,16:13:00,16:22:47,9.78
705,63,5433,1272_02,16:13:00,16:23:03,10.05
705,63,5433,1272_02,16:13:00,16:23:14,10.23
705,63,5433,1272_02,16:13:00,16:23:24,10.4
735,66,5432,1297_01,15:57:00,16:03:01,6.02
735,66,5432,1297_01,15:57:00,16:03:17,6.28
735,66,5432,1297_01,15:57:00,16:03:17,6.28
731,474,8449,1302_01,16:05:00,16:10:00,5.0
731,474,8449,1302_01,16:05:00,16:10:00,5.0
731,474,8449,1302_01,16:05:00,16:10:12,5.2
731,474,8449,1302_01,16:05:00,16:10:29,5.48
723,470,3433,1302_03,15:55:00,15:56:07,1.12
723,470,3433,1302_03,15:55:00,15:56:21,1.35
723,731,3426,1302_03,16:20:00,16:21:15,1.25
723,731,3426,1302_03,16:20:00,16:21:15,1.25
723,731,3426,1302_03,16:20:00,16:21:39,1.65
723,731,3426,1302_03,16:20:00,16:21:39,1.65
723,731,3426,1302_03,16:20:00,16:21:49,1.82
145,015,5996,1304_02,16:20:00,16:22:50,2.83
145,015,5996,1304_02,16:20:00,16:23:02,3.03
145,015,5996,1304_02,16:20:00,16:23:12,3.2
145,015,5996,1304_02,16:20:00,16:23:22,3.37
211,09,9081,1317_01,15:35:00,16:11:21,36.35
211,09,9081,1317_01,15:35:00,16:11:36,36.6
211,09,9081,1317_01,15:35:00,16:11:46,36.77
211,09,9081,1317_01,15:35:00,16:12:01,37.02
211,09,9081,1317_01,15:35:00,16:12:10,37.17
211,09,9081,1317_01,15:35:00,16:12:20,37.33
211,09,9081,1317_01,15:35:00,16:12:38,37.63
735,66,5432,1321_01,15:47:00,15:52:21,5.35
735,66,5432,1321_01,15:47:00,15:52:21,5.35
735,65,5428,1321_02,15:57:00,16:09:27,12.45
735,65,5428,1321_02,15:57:00,16:09:37,12.62
735,65,5428,1321_02,15:57:00,16:09:58,12.97
735,65,5428,1321_02,15:57:00,16:09:58,12.97
735,65,5428,1323_02,16:01:00,16:13:32,12.53
735,65,5428,1323_02,16:01:00,16:13:44,12.73
735,65,5428,1323_02,16:01:00,16:14:10,13.17
735,65,5428,1323_02,16:01:00,16:14:55,13.92
735,65,5428,1323_02,16:01:00,16:15:03,14.05
731,474,8449,1324_02,15:50:00,15:53:37,3.62
731,474,8449,1324_02,15:50:00,15:53:51,3.85
731,474,8449,1324_02,15:50:00,15:54:00,4.0
731,474,8449,1325_02,15:52:00,15:55:22,3.37
731,474,8449,1325_02,15:52:00,15:55:22,3.37
731,474,8449,1325_02,15:52:00,15:55:37,3.62
731,474,8449,1325_02,15:52:00,15:55:50,3.83
731,474,8449,1325_02,15:52:00,15:56:03,4.05
L46,781,80123,1352_01,16:01:00,16:21:38,20.63
L46,781,80123,1352_01,16:01:00,16:21:38,20.63
L46,781,80123,1352_01,16:01:00,16:21:53,20.88
738,07,8814,1352_02,16:17:00,16:18:05,1.08
738,07,8814,1352_02,16:17:00,16:18:05,1.08
738,07,8814,1352_02,16:17:00,16:18:22,1.37
738,07,8814,1352_02,16:17:00,16:18:28,1.47
738,07,8814,1352_02,16:17:00,16:18:39,1.65
705,08,5406,1363_02,15:43:00,15:50:27,7.45
705,08,5406,1363_02,15:43:00,16:15:51,32.85
705,08,5406,1364_02,15:45:00,15:51:26,6.43
705,08,5406,1364_02,15:45:00,15:51:52,6.87
705,08,5406,1364_02,15:45:00,15:51:52,6.87
705,08,5406,1364_02,15:45:00,15:52:03,7.05
705,08,5406,1364_02,15:45:00,16:14:41,29.68
705,08,5406,1364_02,15:45:00,16:14:49,29.82
723,470,3433,1366_01,16:09:00,16:11:23,2.38
723,470,3433,1366_01,16:09:00,16:11:37,2.62
723,470,3433,1366_01,16:09:00,16:11:49,2.82
211,09,9081,1366_02,15:37:00,15:50:27,13.45
211,09,9081,1366_02,15:37:00,15:50:37,13.62
723,477,5442,1366_02,15:53:00,15:56:27,3.45
723,477,5442,1366_02,15:53:00,15:56:37,3.62
723,477,5442,1366_02,15:53:00,15:57:00,4.0
723,477,5442,1366_02,15:53:00,15:57:00,4.0
731,475,5439,1366_02,16:03:00,16:04:05,1.08
731,475,5439,1366_02,16:03:00,16:04:18,1.3
731,475,5439,1366_02,16:03:00,16:04:29,1.48
731,475,5439,1366_02,16:03:00,16:04:40,1.67
731,475,5439,1366_02,16:03:00,16:04:40,1.67
211,09,9081,1366_02,15:37:00,16:09:12,32.2
211,09,9081,1366_02,15:37:00,16:09:24,32.4
211,09,9081,1366_02,15:37:00,16:09:34,32.57
211,09,9081,1366_02,15:37:00,16:09:58,32.97
211,09,9081,1366_02,15:37:00,16:09:58,32.97
211,09,9081,1366_02,15:37:00,16:10:13,33.22
723,470,3433,1366_02,15:12:00,16:11:07,59.12
723,470,3433,1366_02,15:12:00,16:11:07,59.12
723,732,5448,1366_02,16:13:00,16:14:27,1.45
723,732,5448,1366_02,16:13:00,16:14:27,1.45
723,732,5448,1366_02,16:13:00,16:14:42,1.7
723,732,5448,1366_02,16:13:00,16:14:54,1.9
723,732,5448,1366_02,16:13:00,16:15:04,2.07
211,09,9081,1366_03,16:09:00,16:10:13,1.22
211,09,9081,1366_03,16:09:00,16:10:28,1.47
211,09,9081,1366_03,16:09:00,16:10:56,1.93
211,09,9081,1366_03,16:09:00,16:11:13,2.22
211,09,9081,1366_03,16:09:00,16:11:13,2.22
731,474,8449,1370_02,16:09:00,16:15:52,6.87
731,474,8449,1370_02,16:09:00,16:16:19,7.32
731,474,8449,1370_02,16:09:00,16:16:19,7.32
731,474,8449,1371_02,16:11:00,16:18:05,7.08
731,474,8449,1371_02,16:11:00,16:18:05,7.08
731,474,8449,1371_02,16:11:00,16:18:28,7.47
731,474,8449,1371_02,16:11:00,16:18:28,7.47
731,474,8449,1371_02,16:11:00,16:18:37,7.62
731,474,8449,1371_02,16:11:00,16:18:52,7.87
731,474,8449,1372_02,16:12:00,16:19:25,7.42
731,474,8449,1372_02,16:12:00,16:19:52,7.87
731,474,8449,1372_02,16:12:00,16:19:52,7.87
731,474,8449,1372_02,16:12:00,16:20:02,8.03
731,499,3409,1378_01,16:09:00,16:19:24,10.4
731,499,3409,1378_01,16:09:00,16:19:49,10.82
731,499,3409,1378_01,16:09:00,16:19:49,10.82
L10,1,15091,1378_01,16:21:00,16:22:13,1.22
L10,1,15091,1378_01,16:21:00,16:22:13,1.22
L10,1,15091,1378_01,16:21:00,16:22:23,1.38
731,499,3409,1378_01,16:09:00,16:22:49,13.82
731,499,3409,1378_01,16:09:00,16:23:01,14.02
731,499,3409,1378_01,16:09:00,16:23:13,14.22
731,499,3409,1378_01,16:09:00,16:23:24,14.4
731,499,3409,1378_02,16:03:00,16:19:14,16.23
731,499,3409,1378_02,16:03:00,16:19:14,16.23
731,499,3409,1378_02,16:03:00,16:19:24,16.4
731,499,3409,1378_02,16:03:00,16:19:49,16.82
731,499,3409,1378_02,16:03:00,16:19:49,16.82
731,499,3409,1378_02,16:03:00,16:23:01,20.02
731,499,3409,1378_02,16:03:00,16:23:13,20.22
731,499,3409,1378_02,16:03:00,16:23:24,20.4
731,499,3409,1379_01,16:08:00,16:20:34,12.57
731,499,3409,1379_01,16:08:00,16:20:34,12.57
731,499,3409,1379_01,16:08:00,16:21:14,13.23
731,499,3409,1379_01,16:08:00,16:21:14,13.23
731,499,3409,1379_01,16:08:00,16:21:39,13.65
731,499,3409,1379_01,16:08:00,16:21:39,13.65
731,499,3409,1379_01,16:08:00,16:21:49,13.82
731,499,3409,1379_01,16:08:00,16:22:14,14.23
731,499,3409,1379_01,16:08:00,16:22:14,14.23
L10,1,15091,1379_02,16:20:00,16:21:17,1.28
L10,1,15091,1379_02,16:20:00,16:21:17,1.28
L40,2,80118,1393_02,16:18:00,16:23:07,5.12
L40,2,80118,1393_02,16:18:00,16:23:07,5.12
L40,2,80118,1395_02,16:15:00,16:17:07,2.12
L40,2,80118,1395_02,16:15:00,16:17:07,2.12
L40,2,80118,1395_02,16:15:00,16:17:07,2.12
L40,2,80118,1395_02,16:15:00,16:17:07,2.12
L40,2,80118,1395_02,16:15:00,16:17:07,2.12
L40,2,80118,1395_02,16:15:00,16:17:07,2.12
L40,2,80118,1395_02,16:15:00,16:17:07,2.12
L40,2,80118,1395_02,16:15:00,16:17:07,2.12
L40,2,80118,1395_02,16:15:00,16:17:07,2.12
L40,2,80118,1395_02,16:15:00,16:19:07,4.12
L40,2,80118,1395_02,16:15:00,16:19:07,4.12
L40,2,80118,1395_02,16:15:00,16:19:07,4.12
L40,2,80118,1395_02,16:15:00,16:19:07,4.12
L40,2,80118,1395_02,16:15:00,16:19:07,4.12
L40,2,80118,1395_02,16:15:00,16:19:07,4.12
L40,2,80118,1395_02,16:15:00,16:19:07,4.12
L40,2,80118,1395_02,16:15:00,16:19:07,4.12
L40,2,80118,1395_02,16:15:00,16:19:07,4.12
509,024,7808,1406_01,16:01:00,16:02:28,1.47
509,024,7808,1406_01,16:01:00,16:02:42,1.7
509,024,7808,1406_02,15:40:00,16:01:30,21.5
509,024,7808,1406_02,15:40:00,16:01:43,21.72
509,024,7808,1406_02,15:40:00,16:02:06,22.1
509,024,7808,1406_02,15:40:00,16:02:06,22.1
509,024,7808,1406_02,15:40:00,16:02:28,22.47
509,020,3468,1406_02,16:14:00,16:21:37,7.62
509,020,3468,1406_02,16:14:00,16:21:37,7.62
509,020,3468,1406_02,16:14:00,16:21:52,7.87
509,020,3468,1406_02,16:14:00,16:22:12,8.2
509,020,3468,1406_02,16:14:00,16:22:12,8.2
509,020,3468,1406_02,16:14:00,16:22:22,8.37
731,474,8449,1409_01,15:53:00,15:57:22,4.37
731,474,8449,1409_01,15:53:00,15:57:34,4.57
731,474,8449,1409_01,15:53:00,15:57:55,4.92
731,474,8449,1409_01,15:53:00,15:57:55,4.92
731,474,8449,1409_01,15:53:00,15:58:12,5.2
731,474,8449,1409_01,15:53:00,15:58:22,5.37
731,475,5439,1409_01,16:13:00,16:14:07,1.12
731,475,5439,1409_01,16:13:00,16:14:27,1.45
731,475,5439,1409_01,16:13:00,16:14:27,1.45
731,475,5439,1409_01,16:13:00,16:14:44,1.73
731,474,8449,1423_04,16:14:00,16:21:15,7.25
731,474,8449,1423_04,16:14:00,16:21:15,7.25
731,474,8449,1423_04,16:14:00,16:21:40,7.67
731,474,8449,1423_04,16:14:00,16:21:40,7.67
731,474,8449,1423_04,16:14:00,16:21:50,7.83
731,474,8449,1423_04,16:14:00,16:22:16,8.27
731,474,8449,1423_04,16:14:00,16:22:16,8.27
731,474,8449,1423_04,16:14:00,16:22:26,8.43
731,474,8449,1423_04,16:14:00,16:22:46,8.77
731,474,8449,1423_04,16:14:00,16:23:03,9.05
731,474,8449,1423_04,16:14:00,16:23:13,9.22
211,09,9081,1424_01,16:07:00,16:08:07,1.12
211,09,9081,1424_01,16:07:00,16:08:22,1.37
735,66,5432,1478_01,15:52:00,15:56:58,4.97
735,66,5432,1478_01,15:52:00,15:56:58,4.97
735,66,5432,1478_01,15:52:00,15:57:23,5.38
735,65,5428,1478_02,15:50:00,15:53:00,3.0
735,65,5428,1478_02,15:50:00,15:53:11,3.18
735,65,5428,1478_02,15:50:00,15:53:25,3.42
705,63,5433,1478_02,16:09:00,16:10:30,1.5
705,63,5433,1478_02,16:09:00,16:10:58,1.97
731,474,8449,1479_02,15:49:00,15:52:22,3.37
731,474,8449,1479_02,15:49:00,15:52:22,3.37
731,474,8449,1479_02,15:49:00,15:52:51,3.85
731,474,8449,1479_02,15:49:00,15:52:51,3.85
731,474,8449,1514_02,15:47:00,15:50:40,3.67
731,474,8449,1514_02,15:47:00,15:50:50,3.83
731,474,8449,1514_02,15:47:00,15:51:05,4.08
731,474,8449,1514_02,15:47:00,15:51:15,4.25
731,474,8449,1514_02,15:47:00,15:51:26,4.43
731,475,5439,1514_02,16:07:00,16:08:08,1.13
731,475,5439,1514_02,16:07:00,16:08:23,1.38
731,475,5439,1514_02,16:07:00,16:08:26,1.43
145,015,5996,1529_01,16:13:00,16:17:19,4.32
145,015,5996,1529_01,16:13:00,16:17:29,4.48
L26,1,80109,1596_02,16:00:00,16:01:07,1.12
L26,1,80109,1596_02,16:00:00,16:01:07,1.12
L26,1,80109,1596_02,16:00:00,16:01:07,1.12
L26,1,80109,1596_02,16:00:00,16:01:07,1.12
L26,1,80109,1596_02,16:00:00,16:01:07,1.12
L26,1,80109,1596_02,16:00:00,16:01:07,1.12
L26,1,80109,1596_02,16:00:00,16:01:07,1.12
L26,1,80109,1596_02,16:00:00,16:01:07,1.12
L26,1,80109,1713_01,16:12:00,16:13:07,1.12
L26,1,80109,1713_01,16:12:00,16:13:07,1.12
L26,1,80109,1713_01,16:12:00,16:13:07,1.12
L26,1,80109,1713_01,16:12:00,16:13:07,1.12
L26,1,80109,1713_01,16:12:00,16:13:07,1.12
L26,1,80109,1713_01,16:12:00,16:13:07,1.12
L26,1,80109,1713_01,16:12:00,16:13:07,1.12
L26,1,80109,1713_01,16:12:00,16:13:07,1.12
L26,1,80109,1713_01,16:12:00,16:13:07,1.12
L26,1,80109,1713_01,16:12:00,16:13:07,1.12
L26,1,80109,1713_01,16:12:00,16:13:07,1.12
L10,1,15091,1719_01,16:03:00,16:04:08,1.13
L11,1,15087,1719_01,16:13:00,16:14:43,1.72
L11,1,15087,1719_01,16:13:00,16:14:53,1.88
L11,1,15087,1719_01,16:13:00,16:15:03,2.05
L26,1,80109,1732_01,15:50:00,15:51:07,1.12
L26,1,80109,1732_01,15:50:00,15:51:07,1.12
L26,1,80109,1732_01,15:50:00,15:51:07,1.12
L26,1,80109,1732_01,15:50:00,15:51:07,1.12
L26,1,80109,1732_01,15:50:00,15:51:07,1.12
L26,1,80109,1732_01,15:50:00,15:51:07,1.12
L26,1,80109,1732_01,15:50:00,15:51:07,1.12
L26,1,80109,1732_01,15:50:00,15:51:07,1.12
L26,1,80109,1732_01,15:50:00,15:51:07,1.12
L26,1,80109,1732_01,15:50:00,15:51:07,1.12
L40,2,80118,1743_01,16:13:00,16:15:07,2.12
L40,2,80118,1743_01,16:13:00,16:15:07,2.12
L40,2,80118,1743_01,16:13:00,16:15:07,2.12
L40,2,80118,1743_01,16:13:00,16:15:07,2.12
L40,2,80118,1743_01,16:13:00,16:15:07,2.12
L40,2,80118,1743_01,16:13:00,16:15:07,2.12
L40,2,80118,1743_01,16:13:00,16:15:07,2.12
L40,2,80118,1743_01,16:13:00,16:15:07,2.12
L40,2,80118,1743_01,16:13:00,16:15:07,2.12
L10,1,15091,1805_01,16:15:00,16:16:20,1.33
L10,1,15091,1805_01,16:15:00,16:16:20,1.33
L10,1,15091,1807_01,16:13:00,16:14:12,1.2
